id,img_url,name,gender,category,type,abilities,weakness,height,weight,attack,defense,hp,special_attack,special_defense,speed,version_x,version_y
174,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/174.png,Igglybuff,"male, female",Balloon,"Normal, Fairy","Cute Charm, Competitive","Poison, Steel",30.48,0.99,2,1,6,3,2,1,"Its body has a faintly sweet scent and is bouncy and soft. If it bounces even once, it cannot stop.","It likes to sing but is not yet good at it. With praise and encouragement, it will get better little by little."
175,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/175.png,Togepi,"male, female",Spike Ball,Fairy,"Serene Grace, Hustle","Poison, Steel",30.48,1.49,2,4,3,3,4,2,The shell seems to be filled with joy. It is said that it will share good luck when treated kindly.,It is considered to be a symbol of good luck. Its shell is said to be filled with happiness.
176,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/176.png,Togetic,"male, female",Happiness,"Fairy, Flying","Serene Grace, Hustle","Electric, Ice, Poison, Rock, Steel",60.96,3.19,3,5,4,5,7,3,"They say that it will appear before kindhearted, caring people and shower them with happiness.",It grows dispirited if it is not with kind people. It can float in midair without moving its wings.
177,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/177.png,Natu,"male, female",Tiny Bird,"Psychic, Flying","Synchronize, Early Bird","Electric, Ice, Rock, Ghost, Dark",20.32,1.98,3,3,3,5,3,5,It is extremely good at climbing tree trunks and likes to eat the new sprouts on the trees.,"Because its wings aren’t yet fully grown, it has to hop to get around. It is always staring at something."
178,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/178.png,Xatu,"male, female",Mystic,"Psychic, Flying","Synchronize, Early Bird","Electric, Ice, Rock, Ghost, Dark",149.86,14.89,5,5,4,6,5,6,They say that it stays still and quiet because it is seeing both the past and future at the same time.,This odd Pokémon can see both the past and the future. It eyes the sun’s movement all day.
179,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/179.png,Mareep,"male, female",Wool,Electric,Static,Ground,60.96,7.74,3,3,4,4,3,3,"If static electricity builds in its body, its fleece doubles in volume. Touching it will shock you.","Its fleece grows continually. In the summer, the fleece is fully shed, but it grows back in a week."
180,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/180.png,Flaaffy,"male, female",Wool,Electric,Static,Ground,78.74,13.19,4,4,5,5,4,3,"As a result of storing too much electricity, it developed patches where even downy wool won’t grow.","Because of its rubbery, electricity-resistant skin, it can store lots of electricity in its fur."
181,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/181.png,Ampharos,"male, female",Light,Electric,Static,Ground,139.7,61.02,5,5,6,7,6,4,The bright light on its tail can be seen far away. It has been treasured since ancient times as a beacon.,"When it gets dark, the light from its bright, shiny tail can be seen from far away on the ocean’s surface."
182,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/182.png,Bellossom,"male, female",Flower,Grass,Chlorophyll,"Fire, Ice, Poison, Flying, Bug",40.64,5.76,5,6,5,6,6,3,"Due to the effects of the Sun Stone, it is now active during the daytime. It likes to dance in pools of sunlight.","After it grows up, it leaves the forest it was born in to form groups with other Bellossom. It breaks into dance when it gets excited."
183,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/183.png,Marill,"male, female",Aqua Mouse,"Water, Fairy","Thick Fat, Huge Power","Grass, Electric, Poison",40.64,8.41,2,3,5,2,3,3,The fur on its body naturally repels water. It can stay dry even when it plays in the water.,"The oil-filled tail functions as a buoy, so it’s fine even in rivers with strong currents."
184,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/184.png,Azumarill,"male, female",Aqua Rabbit,"Water, Fairy","Thick Fat, Huge Power","Grass, Electric, Poison",78.74,28.26,3,5,6,4,5,3,Its long ears are superb sensors. It can distinguish the movements of things in water and tell what they are.,"By keeping still and listening intently, it can tell what is in even wild, fast-moving rivers."
185,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/185.png,Sudowoodo,"male, female",Imitation,Rock,"Rock Head, Sturdy","Water, Grass, Fighting, Ground, Steel",119.38,37.71,6,7,5,2,4,2,"Although it always pretends to be a tree, its composition appears more similar to rock than to vegetation.","To avoid being attacked, it does nothing but mimic a tree. It hates water and flees from rain."
186,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/186.png,Politoed,"male, female",Frog,Water,"Damp, Water Absorb","Grass, Electric",109.22,33.62,5,5,6,6,6,5,"If Poliwag and Poliwhirl hear its echoing cry, they respond by gathering from far and wide.","It’s the leader of Poliwag and Poliwhirl. When Politoed roars, they all cower in fear."
187,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/187.png,Hoppip,"male, female",Cottonweed,"Grass, Flying","Chlorophyll, Leaf Guard","Fire, Ice, , Poison, Flying, Rock",40.64,0.49,3,3,3,3,4,3,This Pokémon is blown across vast distances by the wind. It is unclear where the Hoppip of Paldea originally came from.,"Outside of cold regions, Hoppip can be found practically everywhere. This is because the wind carries this species all over the world."
188,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/188.png,Skiploom,"male, female",Cottonweed,"Grass, Flying","Chlorophyll, Leaf Guard","Fire, Ice, , Poison, Flying, Rock",60.96,0.99,3,3,4,3,4,5,Skiploom enthusiasts can apparently tell where a Skiploom was born by the scent drifting from the flower on the Pokémon’s head.,"When the weather grows cold, Skiploom’s flower closes and the Pokémon cannot photosynthesize, so it flies away to warmer regions."
189,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/189.png,Jumpluff,"male, female",Cottonweed,"Grass, Flying","Chlorophyll, Leaf Guard","Fire, Ice, , Poison, Flying, Rock",78.74,2.97,4,5,5,4,6,7,"Jumpluff travels on seasonal winds. Once its cotton spores run out, its journey ends, as does its life.","Beware its cotton spores. If you accidentally breathe them in, you’ll be racked with coughs and itchiness."
190,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/190.png,Aipom,"male, female",Long Tail,Normal,"Run Away, Pickup",Fighting,78.74,11.43,5,4,4,3,4,5,"It lives atop tall trees. When leaping from branch to branch, it deftly uses its tail for balance.","Its tail moves with greater dexterity than its hands. Making deft use of this tail, Aipom lives high among the treetops."
191,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/191.png,Sunkern,"male, female",Seed,Grass,"Chlorophyll, Solar Power","Fire, Ice, Poison, Flying, Bug",30.48,1.8,2,2,2,2,2,2,"It suddenly falls out of the sky in the morning. Knowing it’s weak, it simply feeds until it evolves.",It is very weak. Its only means of defense is to shake its leaves desperately at its attacker.
192,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/192.png,Sunflora,"male, female",Sun,Grass,"Chlorophyll, Solar Power","Fire, Ice, Poison, Flying, Bug",78.74,8.41,5,4,5,7,5,2,"In the daytime, it rushes about in a hectic manner, but it comes to a complete stop when the sun sets.","Since it converts sunlight into energy, it is always looking in the direction of the sun."
193,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/193.png,Yanma,"male, female",Clear Wing,"Bug, Flying","Compound Eyes, Speed Boost","Fire, Electric, Ice, Flying, Rock,",119.38,37.71,4,3,4,5,3,6,"As Yanma surveys its territory, it periodically stops to hover in place by flapping its wings at high speeds.","It can see in all directions without moving its big eyes, helping it spot both attackers and prey right away."
194,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/194.png,Wooper,"male, female",Water Fish,"Water, Ground","Damp, Water Absorb","Grass,",40.64,8.41,3,3,4,2,2,1,A transparent mucous membrane covers its body. Touching it bare-handed will cause a tingling numbness.,"When it walks around on land, it coats its body with a slimy, poisonous film."
195,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/195.png,Quagsire,"male, female",Water Fish,"Water, Ground","Damp, Water Absorb","Grass,",139.7,74.39,5,5,6,4,4,3,"This carefree Pokémon has an easygoing nature. While swimming, it always bumps into boat hulls.","Due to its relaxed and carefree attitude, it often bumps its head on riverbed boulders and boat hulls as it swims."
196,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/196.png,Espeon,"male, female",Sun,Psychic,Synchronize,"Bug, Ghost, Dark",88.9,26.28,4,4,4,8,6,7,The tip of its forked tail quivers when it is predicting its opponent’s next move.,It uses the fine hair that covers its body to sense air currents and predict its enemy’s actions.
197,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/197.png,Umbreon,"male, female",Moonlight,Dark,Synchronize,"Fighting, Bug, Fairy",99.06,26.77,4,7,6,4,8,4,"When exposed to the moon’s aura, the rings on its body glow faintly and it gains a mysterious power.","When darkness falls, the rings on the body begin to glow, striking fear in the hearts of anyone nearby."
198,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/198.png,Murkrow,"male, female",Darkness,"Dark, Flying","Insomnia, Super Luck","Electric, Ice, Rock, Fairy",50.8,2.07,5,3,4,5,3,6,"Feared and loathed by many, it is believed to bring misfortune to all those who see it at night.","If spotted, it will lure an unwary person into chasing it, then lose the pursuer on mountain trails."
199,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/199.png,Slowking,"male, female",Royal,"Water, Psychic","Oblivious, Own Tempo","Grass, Electric, Bug, Ghost, Dark",200.66,78.89,5,5,6,6,7,2,"When its head was bitten, toxins entered Slowpoke’s head and unlocked an extraordinary power.","It has incredible intellect and intuition. Whatever the situation, it remains calm and collected."
200,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/200.png,Misdreavus,"male, female",Screech,Ghost,Levitate,"Ghost, Dark",71.12,0.99,4,4,4,5,5,5,This Pokémon startles people in the middle of the night. It gathers fear as its energy.,"It loves to bite and yank people’s hair from behind without warning, just to see their shocked reactions."
201,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/201.png,Unown,unknown,Symbol,Psychic,Levitate,"Bug, Ghost, Dark",50.8,4.95,5,3,3,5,3,3,"This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known.","This Pokémon is shaped like ancient writing. It is a mystery as to which came first, the ancient writings or the various Unown. Research into this topic is ongoing but nothing is known."
202,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/202.png,Wobbuffet,"male, female",Patient,Psychic,Shadow Tag,"Bug, Ghost, Dark",129.54,28.26,2,4,12,2,4,2,"It hates light and shock. If attacked, it inflates its body to pump up its counterstrike.","To keep its pitch-black tail hidden, it lives quietly in the darkness. It is never first to attack."
203,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/203.png,Girafarig,"male, female",Long Neck,"Normal, Psychic","Inner Focus, Early Bird","Bug, Dark",149.86,41.17,5,4,5,6,4,5,"Though very small, the brain in its tail is still considered an important organ because it emits powerful psychic energy.",Girafarig’s tail has a small head. It instinctively bites at any foe that approaches the Pokémon from behind.
204,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/204.png,Pineco,"male, female",Bagworm,Bug,Sturdy,"Fire, Flying, Rock",60.96,7.16,4,6,3,3,3,1,It likes to make its shell thicker by adding layers of tree bark. The additional weight doesn’t bother it.,It spits out a fluid that it uses to glue tree bark to its body. The fluid hardens when it touches air.
205,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/205.png,Forretress,"male, female",Bagworm,"Bug, Steel",Sturdy,"Fire,",119.38,124.78,6,9,5,4,4,3,It’s usually found hanging on to a fat tree trunk. It shoots out bits of its shell when it sees action.,Its entire body is shielded by a steel-hard shell. What lurks inside this shell is a total mystery.
206,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/206.png,Dunsparce,"male, female",Land Snake,Normal,"Run Away, Serene Grace",Fighting,149.86,13.9,5,5,6,4,4,3,"It creates mazes in dark locations. When spotted, it flees into the ground by digging with its tail.","If spotted, it escapes by burrowing with its tail. It can float just slightly using its wings."
207,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/207.png,Gligar,"male, female",Fly Scorpion,"Ground, Flying","Sand Veil, Hyper Cutter","Water, Ice,",109.22,64.31,5,7,4,3,4,5,"It builds its nest on a steep cliff. When it is done gliding, it hops along the ground back to its nest.","It glides as if sliding. It startles foes by clamping on to their faces, then jabs with its poison stinger."
208,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/208.png,Steelix,"male, female",Iron Snake,"Steel, Ground","Rock Head, Sturdy","Fire, Water, Fighting, Ground",919.48,396.81,5,12,5,4,4,2,"It is said that if an Onix lives for over 100 years, its composition changes to become diamond-like.",It is thought its body transformed as a result of iron accumulating internally from swallowing soil.
209,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/209.png,Snubbull,"male, female",Fairy,Fairy,"Run Away, Intimidate","Poison, Steel",60.96,7.74,5,3,4,3,3,2,"In truth, it is a cowardly Pokémon. It growls eagerly in order to hide its fear from its opponent.",Its growls make its opponents uneasy. This laid-back Pokémon tends to sleep half the day.
210,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/210.png,Granbull,"male, female",Fairy,Fairy,"Intimidate, Quick Feet","Poison, Steel",139.7,48.33,8,5,6,4,4,3,"It is actually timid and easily spooked. If attacked, it desperately flails its limbs about in an attempt to repel its opponent.",It can make most any Pokémon run away by opening its big mouth to reveal its thick fangs.
211,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/211.png,Qwilfish,"male, female",Balloon,"Water, Poison","Poison Point, Swift Swim","Electric, Ground, Psychic",50.8,3.87,6,5,4,4,4,5,Be cautious if this Pokémon starts sucking in water—it will soon attack by scattering the toxic spikes that grow all over its body.,Experienced fishers say they try to catch Qwilfish in the brief moment that these Pokémon become defenseless just after launching poisonous spikes.
212,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/212.png,Scizor,"male, female",Pincer,"Bug, Steel","Swarm, Technician","Fire,",180.34,117.05,8,6,5,4,5,4,"This Pokémon’s pincers, which contain steel, can crush any hard object they get ahold of into bits.",It swings its eye-patterned pincers up to scare its foes. This makes it look like it has three heads.
213,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/213.png,Shuckle,"male, female",Mold,"Bug, Rock","Sturdy, Gluttony","Water, Rock, Steel",60.96,20.34,1,14,2,1,14,1,"It stores berries inside its shell. To avoid attacks, it hides beneath rocks and remains completely still.","The berries stored in its vaselike shell eventually become a thick, pulpy juice."
214,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/214.png,Heracross,"male, female",Single Horn,"Bug, Fighting","Swarm, Guts","Fire, Flying, , Psychic, Fairy",149.86,53.55,8,5,5,3,6,5,"It loves sweet nectar. To keep all the nectar to itself, it hurls rivals away with its prized horn.","With its herculean powers, it can easily throw around an object that is 100 times its own weight."
215,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/215.png,Sneasel,"male, female",Sharp Claw,"Dark, Ice","Keen Eye, Inner Focus","Fire, Fighting, , Bug, Rock, Steel, Fairy",88.9,27.77,6,4,4,3,5,7,"This cunning Pokémon hides under the cover of darkness, waiting to attack its prey.",This is a smart and sneaky Pokémon. A pair may work together to steal eggs by having one lure the parents away.
216,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/216.png,Teddiursa,"male, female",Little Bear,Normal,"Pickup, Quick Feet",Fighting,60.96,8.73,5,3,4,3,3,3,This Pokémon discreetly follows Combee to find their hive. It scoops up big dollops of honey in its palms to eat.,"Its paws are soaked in oodles of honey. When nervous, Teddiursa will lick its paws and soon have a smile back on its face."
217,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/217.png,Ursaring,"male, female",Hibernator,Normal,"Guts, Quick Feet",Fighting,180.34,124.78,8,5,6,5,5,4,"It usually wears a hardened expression, but when it’s licking up honey—which it loves—the joy it feels will cause it to break into a wide grin.","It is quite skilled at climbing trees. If it comes across a Primeape while searching for berries in the treetops, trouble will surely ensue."
218,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/218.png,Slugma,"male, female",Lava,Fire,"Flame Body, Magma Armor","Water, Ground, Rock",71.12,34.74,3,3,3,5,3,2,"Its lava body can cool and chip away at times, but a magma bath will heal it right up.","It’s said that in ancient times, when volcanoes were more active, there were many more Slugma than there are now."
219,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/219.png,Magcargo,"male, female",Lava,"Fire, Rock","Flame Body, Magma Armor","Water, , Fighting, Ground, , Rock",78.74,54.59,3,8,4,6,5,2,This Pokémon lives near the craters of volcanoes. It stores fire energy in its shell of cooled and hardened magma.,"According to folklore, a sudden increase in the wild Magcargo population heralds a volcanic eruption."
220,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/220.png,Swinub,"male, female",Pig,"Ice, Ground","Oblivious, Snow Cloak","Fire, Water, Grass, Fighting, Steel",40.64,6.44,3,3,3,2,2,3,It searches for food by digging into the ground with its snout. Even frozen ground doesn’t give it any trouble.,"It rubs its snout against the ground, digging through the soil as it searches for food. Sometimes it digs up hot springs."
221,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/221.png,Piloswine,"male, female",Swine,"Ice, Ground","Oblivious, Snow Cloak","Fire, Water, Grass, Fighting, Steel",109.22,55.35,6,5,6,4,4,3,"Covered by a shaggy coat, it is resistant to the cold. Its tusks of ice thicken when it snows.","Because the long hair all over its body obscures its sight, it just keeps charging repeatedly."
222,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/222.png,Corsola,"male, female",Coral,"Water, Rock","Natural Cure, Hustle","Grass, , Electric, Fighting, Ground",60.96,4.95,4,6,4,4,6,3,Many live in the clean seas of the south. They apparently can’t live in polluted waters.,Many live in the clean seas of the south. They apparently can’t live in polluted waters.
223,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/223.png,Remoraid,"male, female",Jet,Water,"Sniper, Hustle","Grass, Electric",60.96,11.93,4,3,3,4,3,4,The water they shoot from their mouths can hit moving prey from more than 300 feet away.,"Using its dorsal fin as a suction pad, it clings to a Mantine’s underside to scavenge for leftovers."
224,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/224.png,Octillery,"male, female",Jet,Water,"Sniper, Suction Cups","Grass, Electric",88.9,28.26,7,5,5,7,5,3,It has a tendency to want to be in holes. It prefers rock crags or pots and sprays ink from them before attacking.,"It traps enemies with its suction-cupped tentacles, then smashes them with its rock-hard head."
225,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/225.png,Delibird,"male, female",Delivery,"Ice, Flying","Vital Spirit, Hustle","Fire, Electric, Rock, , Steel",88.9,15.88,4,3,3,4,3,5,It carries food all day long. There are tales about lost people who were saved by the food it had.,"It always carries its food with it, wherever it goes. If attacked, it throws its food at the opponent."
226,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/226.png,Mantine,"male, female",Kite,"Water, Flying","Water Absorb, Swift Swim","Electric, , Rock",210.82,218.25,3,5,5,5,9,5,"If it builds up enough speed swimming, it can jump out above the waves and glide for over 300 feet.","As it majestically swims, it doesn’t care if Remoraid attach to it to scavenge for its leftovers."
227,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/227.png,Skarmory,"male, female",Armor Bird,"Steel, Flying","Keen Eye, Sturdy","Fire, Electric",170.18,50.09,5,9,4,3,5,5,"Its sturdy, heavy-looking iron body is actually thin and light, so it can fly at speeds over 180 mph.","Since the feathers that it sheds are thin and sharp, people apparently once used them as swords."
228,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/228.png,Houndour,"male, female",Dark,"Dark, Fire","Flash Fire, Early Bird","Water, Fighting, Ground, Rock",60.96,10.71,4,2,3,5,3,4,It is smart enough to hunt in packs. It uses a variety of cries for communicating with others.,It uses different kinds of cries for communicating with others of its kind and for pursuing its prey.
229,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/229.png,Houndoom,"male, female",Dark,"Dark, Fire","Flash Fire, Early Bird","Water, Fighting, Ground, Rock",139.7,34.74,6,3,5,7,5,6,"If you are burned by the flames it shoots from its mouth, the pain will never go away.","Upon hearing its eerie howls, other Pokémon get the shivers and head straight back to their nests."
230,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/230.png,Kingdra,"male, female",Dragon,"Water, Dragon","Swift Swim, Sniper","Dragon, Fairy",180.34,150.8,6,6,5,6,6,5,It sleeps deep on the ocean floor to build its energy. It is said to cause tornadoes as it wakes.,This Pokémon is said to sleep at the bottom of the sea—deeper than any other life-form can descend—building its energy.
231,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/231.png,Phanpy,"male, female",Long Nose,Ground,Pickup,"Water, Grass, Ice",50.8,33.26,4,4,6,3,3,3,"This Pokémon lives and nests on a riverbank. After playing in the mud, it won’t be able to settle down unless it washes its body.","It is far stronger than it appears. If a Phanpy is swinging its trunk around and your arm gets hit by it, your arm bone will shatter."
232,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/232.png,Donphan,"male, female",Armor,Ground,Sturdy,"Water, Grass, Ice",109.22,119.07,8,8,6,4,4,3,"Donphan is covered in tough hide, so even being hit by a car won’t faze this Pokémon. However, it is extremely susceptible to rain.","Donphan is normally a calm Pokémon, but once it is enraged, it will curl its body into a ball and charge at you while rolling."
233,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/233.png,Porygon2,unknown,Virtual,Normal,"Trace, Download",Fighting,60.96,32.27,5,6,5,7,6,4,This artificial Pokémon evolved thanks to cutting-edge science. It sometimes displays behavior that is not in its programming.,"Porygon was upgraded to become capable of planetary development. However, this upgraded version cannot even fly yet."
234,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/234.png,Stantler,"male, female",Big Horn,Normal,"Intimidate, Frisk",Fighting,139.7,70.65,6,4,5,5,4,5,"This Pokémon apparently used to live in much harsher environments, and thus it once had stronger psychic powers than it does now.","It’s said that this Pokémon used to be stronger long ago when it had many enemies, and that it was even able to evolve under its own power."
235,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/235.png,Smeargle,"male, female",Painter,Normal,"Technician, Own Tempo",Fighting,119.38,57.56,2,3,4,2,3,5,"Once a Smeargle reaches adulthood, it will have other members of its species leave paw prints on its back.",The color of the mysterious fluid secreted from the tip of the tail is predetermined for each Smeargle.
236,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/236.png,Tyrogue,male,Scuffle,Fighting,"Guts, Steadfast","Flying, Psychic, Fairy",71.12,20.84,3,3,3,3,3,3,"This earnest Pokémon battles all sorts of opponents, searching for the fighting style that suits it best.",Its intense desire to become stronger and stronger drives it to recklessly train its body and challenge any opponent it can find to battle.
237,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/237.png,Hitmontop,male,Handstand,Fighting,"Intimidate, Technician","Flying, Psychic, Fairy",139.7,47.61,6,6,3,3,7,5,This Pokémon is adept at dance-like kicks. The horn atop its head is made from the same substance that generally forms fur and claws.,It spins on its horn while dealing out elegant kicks. Its horn grows continuously through its lifetime.
238,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/238.png,Smoochum,", female",Kiss,"Ice, Psychic","Oblivious, Forewarn","Fire, Bug, Rock, Ghost, Dark, Steel",40.64,5.94,2,1,3,5,4,4,"If its face gets even slightly dirty, Smoochum will bathe immediately. But if its body gets dirty, Smoochum doesn’t really seem to care.",This is a very curious Pokémon. Smoochum decides what it likes and dislikes by touching things with its lips.
239,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/239.png,Elekid,"male, female",Electric,Electric,Static,Ground,60.96,23.31,4,3,3,4,4,6,It loves violent thunder. The space between its horns flickers bluish white when it is charging energy.,"It rotates its arms to generate electricity, but it tires easily, so it only charges up a little bit."
240,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/240.png,Magby,"male, female",Live Coal,Fire,Flame Body,"Water, Ground, Rock",71.12,21.24,5,3,3,5,4,5,"Each and every time it inhales and exhales, sparks leak from its mouth and nostrils.","Magma-like blood circulates throughout this Pokémon’s body, raising its body temperature as high as 1,100 degrees Fahrenheit."
241,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/241.png,Miltank,", female",Milk Cow,Normal,"Thick Fat, Scrappy",Fighting,119.38,74.88,5,7,6,3,5,6,"Miltank produces highly nutritious milk, so it’s been supporting the lives of people and other Pokémon since ancient times.","This Pokémon needs to be milked every day, or else it will fall ill. The flavor of Miltank milk changes with the seasons."
242,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/242.png,Blissey,", female",Happiness,Normal,"Natural Cure, Serene Grace",Fighting,149.86,46.44,1,1,15,5,8,4,Anyone who takes even one taste of Blissey’s egg becomes unfailingly caring and pleasant to everyone.,The eggs it lays are filled with happiness. Eating even one bite will bring a smile to anyone.
243,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/243.png,Raikou,unknown,Thunder,Electric,Pressure,Ground,190.5,176.58,5,5,6,7,6,7,Raikou embodies the speed of lightning. The roars of this Pokémon send shock waves shuddering through the air and shake the ground as if lightning bolts had come crashing down.,Raikou embodies the speed of lightning. The roars of this Pokémon send shock waves shuddering through the air and shake the ground as if lightning bolts had come crashing down.
244,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/244.png,Entei,unknown,Volcano,Fire,Pressure,"Water, Ground, Rock",210.82,196.43,7,5,7,6,5,6,Entei embodies the passion of magma. This Pokémon is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.,Entei embodies the passion of magma. This Pokémon is thought to have been born in the eruption of a volcano. It sends up massive bursts of fire that utterly consume all that they touch.
245,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/245.png,Suicune,unknown,Aurora,Water,Pressure,"Grass, Electric",200.66,185.53,5,7,6,6,7,5,Suicune embodies the compassion of a pure spring of water. It runs across the land with gracefulness. This Pokémon has the power to purify dirty water.,Suicune embodies the compassion of a pure spring of water. It runs across the land with gracefulness. This Pokémon has the power to purify dirty water.
246,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/246.png,Larvitar,"male, female",Rock Skin,"Rock, Ground",Guts,"Water, , Grass, , Ice, Fighting, Ground, Steel",60.96,71.41,4,3,3,3,3,3,"Born deep underground, this Pokémon becomes a pupa after eating enough dirt to make a mountain.",It is born deep underground. It can’t emerge until it has entirely consumed the soil around it.
247,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/247.png,Pupitar,"male, female",Hard Shell,"Rock, Ground",Shed Skin,"Water, , Grass, , Ice, Fighting, Ground, Steel",119.38,150.8,5,5,5,4,5,3,This pupa flies around wildly by venting with great force the gas pressurized inside its body.,"Its shell is as hard as bedrock, and it is also very strong. Its thrashing can topple a mountain."
248,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/248.png,Tyranitar,"male, female",Armor,"Rock, Dark",Sand Stream,"Water, Grass, Fighting, , Ground, Bug, Steel, Fairy",200.66,200.38,8,7,6,6,6,4,"Extremely strong, it can change the landscape. It is so insolent that it doesn’t care about others.","In just one of its mighty hands, it has the power to make the ground shake and mountains crumble."
249,https://www.pokemon.com/static-assets/content-assets/cms2/img/pokedex/full/249.png,Lugia,unknown,Diving,"Psychic, Flying",Pressure,"Electric, Ice, Rock, Ghost, Dark",520.7,214.29,6,8,7,6,10,7,"Lugia’s wings pack devastating power—a light fluttering of its wings can blow apart regular houses. As a result, this Pokémon chooses to live out of sight deep under the sea.","Lugia’s wings pack devastating power—a light fluttering of its wings can blow apart regular houses. As a result, this Pokémon chooses to live out of sight deep under the sea."
